asin,title,brand,price_eur,rating,reviews,cpu,ram_gb,storage_gb,gpu,screen_size_inch,resolution,os,keyboard,product_url,search_page,gaming,touchscreen
B0H2MWN7DJ,"HP EliteBook 660 G11 Business Laptop, Intel Core Ultra 5 125U, 64 GB DDR5 RAM, 2 TB SSD, 16"" WUXGA IPS (1920x1200), Fingerprint, Deutsches Tastatur Layout, Windows 11 Pro, Silber",HP,1684.12,5.0,0.0,Intel Core Ultra 5 125U,64.0,2048.0,Intel Arc Graphics,16.0,1920x1200,Windows 11 Pro,QWERTZ,https://www.amazon.de/HP-EliteBook-660-G11-Fingerprint/dp/B0H2MWN7DJ/ref=sr_1_242?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-242&xpid=sLKVI6PriDQ7N,16.0,1,1
B0CVQR7X1N,"HP Omen Transcend Gaming Laptop, 14 Zoll 2,8K OLED 120Hz, Intel Core Ultra 7 155H, 16 GB DDR5 RAM, 1 TB SSD, NVIDIA GeForce RTX 4060 (8GB), QWERTZ, Windows 11, Weiß inkl. HyperX Cloud III Wireless",HP,1478.99,4.7,8.0,Intel Core Ultra 7,16.0,1000.0,NVIDIA GeForce RTX 4060,14.0,2880x1800,Windows 11,QWERTZ,https://www.amazon.de/HP-Transcend-GeForce-Windows-Wireless/dp/B0CVQR7X1N/ref=sr_1_243?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-243&xpid=sLKVI6PriDQ7N,16.0,1,1
B0H2HSLB14,"ASUS Vivobook 18 | 18"" WUXGA | Ryzen AI 7 445 | RAM: 32GB | SSD: 2TB | Laptop in Quiet Blue | 144Hz Display | beleuchtete Tastatur | Copilot+ | Windows 11 Pro | Office 2024 Pro | Notebooktasche",ASUS,1159.0,5.0,0.0,AMD Ryzen AI 7,32.0,1024.0,AMD Radeon 840M,18.0,1920x1200,Windows 11 Pro,QWERTZ,https://www.amazon.de/ASUS-Vivobook-WUXGA-Ryzen-445/dp/B0H2HSLB14/ref=sr_1_244?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-244&xpid=sLKVI6PriDQ7N,16.0,0,0
B0GQLYJVCW,"Acer Nitro V15 | 15,6"" FHD | Core i7 13620H | RAM: 64GB | SSD: 1TB | Gaming Laptop | NVIDIA RTX 5060 | 165Hz | beleuchtete Tastatur | Windows 11 Pro | Notebooktasche",Acer,1565.91,5.0,0.0,Intel Core i7-13620H,64.0,1024.0,NVIDIA GeForce RTX 5060,15.6,1920x1080,Windows 11 Pro,QWERTZ,https://www.amazon.de/Acer-Nitro-V15-Core-13620H/dp/B0GQLYJVCW/ref=sr_1_245?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-245&xpid=sLKVI6PriDQ7N,16.0,1,0
B0FW7CSSJZ,"Alienware 16 Aurora Gaming Laptop AC16250 16"" WQXGA 120Hz sRGB 100%, Intel Core 7 240H, NVIDIA GeForce RTX 5060, 16GB DDR5 RAM, 1TB SSD, Windows 11 Home, QWERTY International US – Interstellar Indigo",Alienware,1159.18,5.0,19.0,Intel Core 7 240H,16.0,1024.0,NVIDIA GeForce RTX 5060,16.0,2560x1600,Windows 11 Home,QWERTZ,https://www.amazon.de/Alienware-AC16250-GeForce-Windows-International/dp/B0FW7CSSJZ/ref=sr_1_246?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-246&xpid=sLKVI6PriDQ7N,16.0,1,0
B0DYSHDBPN,"MSI Stealth A16 AI+ 16 Zoll 240Hz QHD+ OLED Gaming Laptop:AMD Ryzen AI 9 HX 370, NVIDIA Geforce RTX 5070Ti, 32GB DDR5, 2TB NVMe SSD, Wi-Fi 7, Win 11 Home:Core Black A3XWHG-079US",MSI,3952.98,4.7,9.0,AMD Ryzen AI 9HX,32.0,2048.0,NVIDIA GeForce RTX 5070Ti,16.0,2560x1600,Windows 11 Pro,QWERTZ,https://www.amazon.de/MSI-Stealth-240Hz-Gaming-Laptop/dp/B0DYSHDBPN/ref=sr_1_247?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-247&xpid=sLKVI6PriDQ7N,16.0,1,0
B0FBMKJVKF,"Gigabyte Gaming A16 Laptop – 16 Zoll, 165 Hz WUXGA, Intel Core i5-13420H, RTX 5050, 16 GB DDR5 5200 MHz, 1 x SSD Gen4 512 GB, Windows 11 Home, 2 Jahre Garantie, Dolby Atmos, Gaming A16 CTHH3FR893SH",Gigabyte,1142.59,5.0,1.0,Intel Core i5-13420H,16.0,512.0,NVIDIA GeForce RTX 5050,16.0,1920x1200,Windows 11 Home,AZERTY,https://www.amazon.de/Gigabyte-Gaming-A16-Laptop-CTHH3FR893SH/dp/B0FBMKJVKF/ref=sr_1_248?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-248&xpid=sLKVI6PriDQ7N,16.0,1,1
B0D42DPCZ3,"Acer Nitro V ANV15-41-R9NM Gaming Laptop 15,6 Zoll Full HD IPS 144 Hz, (AMD Ryzen 7 7735HS, NVIDIA GeForce RTX 4060, 16 GB RAM, 1024 GB SSD, Windows 11) Gaming-Laptop, Farbe Schwarz",Acer,1020.15,2.8,61.0,AMD Ryzen 7 7735HS,16.0,1024.0,NVIDIA GeForce RTX 4060,15.6,1920x1080,Windows 11,AZERTY,https://www.amazon.de/ANV15-41-R9NM-GeForce-Windows-Gaming-Laptop-Schwarz/dp/B0D42DPCZ3/ref=sr_1_249?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-249&xpid=sLKVI6PriDQ7N,16.0,1,1
B0GXG7LVRZ,"ASUS ROG Strix G16 | 16"" WUXGA | Ryzen 9 8940HX | RAM: 64GB | SSD: 1TB | Gaming Laptop | NVIDIA RTX 5060 | 165Hz | Einzeltasten RGB | Windows 11 Pro | Notebooktasche",ASUS,1313.85,5.0,0.0,AMD Ryzen 9 8940HX,64.0,1024.0,NVIDIA GeForce RTX 5060,16.0,1920x1200,Windows 11 Pro,QWERTZ,https://www.amazon.de/ASUS-Strix-WUXGA-Ryzen-8940HX/dp/B0GXG7LVRZ/ref=sr_1_250?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-250&xpid=sLKVI6PriDQ7N,16.0,1,0
B0FWK4G254,"HP ProBook 450 G10 Laptop, Intel Core i5-1334U, 64 GB DDR4 RAM, 1 TB PCIe SSD, 15.6"" Full HD (1920x1080) Display, Intel Iris Xe Graphics, Backlit QWERTZ Tastatur, Windows 11 Pro, Silber",HP,1538.04,5.0,3.0,Intel Core i5-1334U,64.0,1024.0,Intel Iris Xe,15.6,1920x1080,Windows 11 Pro,QWERTZ,https://www.amazon.de/HP-ProBook-450-G10-1920x1080/dp/B0FWK4G254/ref=sr_1_251?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-251&xpid=sLKVI6PriDQ7N,16.0,1,0
B0GMQQ3D9G,"Lenovo Yoga 9 2in1 Aura Edition | Laptop | Intel Ultra 7 | 32GB | 1TB | CoPilot+PC | 14"" 2.8K WQXGA+ Display | OLED | Touch| Intel Ultra 7 355|32GB RAM|1TB SSD| Intel Grafik|QWERTZ|Windows 11 |Blau",Lenovo,1374.0,4.5,2.0,Intel Core Ultra 7 355,32.0,1024.0,AMD Radeon 860M,14.0,2880x1800,Windows 11 Home,QWERTZ,https://www.amazon.de/Lenovo-Display-Integrierte-Windows-Premium/dp/B0GMQQ3D9G/ref=sr_1_253?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-253&xpid=sLKVI6PriDQ7N,16.0,1,1
B0FQP95HQT,"Gigabyte Gaming A18 Laptop - 18“, 165Hz WQXGA, AMD Ryzen 7 260, RTX 5070, 32GB DDR5 5600MHz, 1TB Gen4 SSD, Windows 11 Home, 2 Jahre Garantie, Dolby Atmos, Gaming A18 3WHK3DEC64SH",Gigabyte,1374.0,4.4,0.0,AMD Ryzen 7 260,32.0,1000.0,NVIDIA GeForce RTX 5070,18.0,2560x1600,Windows 11 Home,Unknown,https://www.amazon.de/Gigabyte-Gaming-A18-Laptop-3WHK3DEC64SH/dp/B0FQP95HQT/ref=sr_1_254?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-254&xpid=sLKVI6PriDQ7N,16.0,1,0
B0GX7X7L57,"Energizer EnergyBook 18,5 Zoll Full HD Laptop (Intel P6500Y, 4GB RAM, 128GB SSD, 11 Home, Ultra Leise, 11h Akkulaufzeit) – WiFi AC, Bluetooth v4.2, Blau",Energizer,326.75,5.0,45.0,Intel Core 5,4.0,128.0,Intel UHD Graphics,18.5,1920x1080,Windows 11 Home,AZERTY,https://www.amazon.de/Energizer-EnergyBook-Laptop-P6500Y-Akkulaufzeit/dp/B0GX7X7L57/ref=sr_1_255?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-255&xpid=sLKVI6PriDQ7N,16.0,1,1
B0BT1YDCZ4,"Samsung Galaxy Book3 360 Convertible Laptop, 13"" AMOLED Touch-Display, Intel Core i5 EVO, 8GB RAM, 512GB SSD, Windows 11, QWERTZ Tastatur, Inkl. 36 Monate Herstellergarantie [Exklusiv bei Amazon]",Samsung,1197.34,4.8,5.0,Intel Core i5,8.0,512.0,Unknown,13.0,1920x1080,Windows 11 Home,QWERTZ,https://www.amazon.de/Samsung-i5-1340P-Tastatur-Graphite-Inklusive/dp/B0BT1YDCZ4/ref=sr_1_256?dib=eyJ2IjoiMSJ9.denHUXDLnyoeTbDzwlACT03gLIJSc0nFZuY6wVEFLJYc3_xDyUeuGBx7Mx4XO0735zZnORXnv1hDHz7FWX8LJU-MSKjblxRJAZCOrZjJZ3YIVD2u1LiwPZBJfvTRICG6k3vJhQ-hyYIqnPXduuo4k7EQJBX7vbjVLvqqQUMvTwP69VylolSvTLJ_lsaiZxorqoxXid3NC8-xRsrzcWXNnziBANEX2eBizwmFa6qg-r0.rlwwRv1UNSBd-WRb3ZvGQLYZNxhdTpO1Hl_mDUwmvYg&dib_tag=se&keywords=laptop&qid=1788692095&sr=8-256&xpid=sLKVI6PriDQ7N,16.0,1,1
B0DHYFQP59,"Lenovo IdeaPad Slim 3 Notebook 15,6 Zoll FHD (1920 x 1080), AMD Ryzen 3 7320U, RAM 8 GB, 256 GB SSD M.2, integrierte Grafik AMD Radeon 610M, WiFi 6, Windows 11 - Arctic Grey",Lenovo,360.9,4.6,70.0,Intel Core i5-6300U,8.0,256.0,AMD Radeon 610M,15.6,1920x1080,Windows 11 Home,QWERTY,https://www.amazon.de/Lenovo-IdeaPad-Notebook-integrierte-Windows/dp/B0DHYFQP59/ref=sr_1_260?dib=eyJ2IjoiMSJ9.IoR__NnEQut6T1S55BpMNDr8J6OKh7GYeugtTyqnZAveVvgVxth2GCNs4FLgohnb4tYlfNiSTyWSQlV1GX3xYoLVWDsJsn0VsqaeMkGpBTBmnB9t_Cv-xl-N8bmyKidIJWynATQ0IgiZnO-acJYXAGbVTEFw-nQYMSM6es5_jbWY634e3wttxKDgHqQLIse5I2hM5CRu1uSO4raA-fX0WCcDzbgG9AHgU49dPNuV-9Q.mClxvI9wPTFpKELsoVBh7kzcocNqOy99xhtmPgoaLrI&dib_tag=se&keywords=laptop&qid=1788692205&sr=8-260&xpid=sLKVI6PriDQ7N,17.0,1,1
B0FN4MG9MM,"Acer Predator Helios Neo 16AI | Gaming Laptop | Ultra 9 |RTX 5070|32GB|1TB | 16"" WQXGA 240Hz | Intel Core Ultra 9 275HX | 32GB RAM | NVIDIA RTX 5070 | 1TB SSD | Windows 11 | QWERTY | PHN16-73-95ZC",Acer,1717.72,5.0,0.0,Intel Core Ultra 9,32.0,1024.0,NVIDIA GeForce RTX 5070,16.0,2560x1600,Windows 11 Home,QWERTY,https://www.amazon.de/Acer-Predator-Helios-Gaming-Laptop/dp/B0FN4MG9MM/ref=sr_1_267?dib=eyJ2IjoiMSJ9.IoR__NnEQut6T1S55BpMNDr8J6OKh7GYeugtTyqnZAveVvgVxth2GCNs4FLgohnb4tYlfNiSTyWSQlV1GX3xYoLVWDsJsn0VsqaeMkGpBTBmnB9t_Cv-xl-N8bmyKidIJWynATQ0IgiZnO-acJYXAGbVTEFw-nQYMSM6es5_jbWY634e3wttxKDgHqQLIse5I2hM5CRu1uSO4raA-fX0WCcDzbgG9AHgU49dPNuV-9Q.mClxvI9wPTFpKELsoVBh7kzcocNqOy99xhtmPgoaLrI&dib_tag=se&keywords=laptop&qid=1788692205&sr=8-267&xpid=sLKVI6PriDQ7N,17.0,1,0
B0F9PYS3SS,"LG gram Pro 17 Zoll Laptop mit Windows 11 Pro Premium Intel Core Ultra 7 Prozessor 16GB LPDDR5x RAM 1TB Dual SSD, 17ZB90TL-G.AZ79G - Grau",LG,1099.03,5.0,1.0,Intel Core Ultra 7 256V,32.0,1024.0,Intel Arc Graphics,17.0,2560x1600,Windows 11 Pro,QWERTZ,https://www.amazon.de/LG-Windows-Premium-Prozessor-17ZB90TL-G-AZ79G/dp/B0F9PYS3SS/ref=sr_1_268?dib=eyJ2IjoiMSJ9.IoR__NnEQut6T1S55BpMNDr8J6OKh7GYeugtTyqnZAveVvgVxth2GCNs4FLgohnb4tYlfNiSTyWSQlV1GX3xYoLVWDsJsn0VsqaeMkGpBTBmnB9t_Cv-xl-N8bmyKidIJWynATQ0IgiZnO-acJYXAGbVTEFw-nQYMSM6es5_jbWY634e3wttxKDgHqQLIse5I2hM5CRu1uSO4raA-fX0WCcDzbgG9AHgU49dPNuV-9Q.mClxvI9wPTFpKELsoVBh7kzcocNqOy99xhtmPgoaLrI&dib_tag=se&keywords=laptop&qid=1788692205&sr=8-268&xpid=sLKVI6PriDQ7N,17.0,1,1
B0DVCBX2QN,"HP Laptop 17,3 Zoll IPS Full-HD, Intel Core i5 1334U, 10 x 4.60 GHz, 16 GB RAM, 512 GB SSD, Norton 360, Silber, Windows 11",HP,703.76,4.5,55.0,Intel Core i5-1334U,16.0,512.0,Intel UHD Graphics,17.3,1920x1080,Windows 11,QWERTZ,https://www.amazon.de/HP-Laptop-Full-HD-Norton-Windows/dp/B0DVCBX2QN/ref=sr_1_269?dib=eyJ2IjoiMSJ9.IoR__NnEQut6T1S55BpMNDr8J6OKh7GYeugtTyqnZAveVvgVxth2GCNs4FLgohnb4tYlfNiSTyWSQlV1GX3xYoLVWDsJsn0VsqaeMkGpBTBmnB9t_Cv-xl-N8bmyKidIJWynATQ0IgiZnO-acJYXAGbVTEFw-nQYMSM6es5_jbWY634e3wttxKDgHqQLIse5I2hM5CRu1uSO4raA-fX0WCcDzbgG9AHgU49dPNuV-9Q.mClxvI9wPTFpKELsoVBh7kzcocNqOy99xhtmPgoaLrI&dib_tag=se&keywords=laptop&qid=1788692205&sr=8-269&xpid=sLKVI6PriDQ7N,17.0,1,0
B0FVXKWYTK,"Gaming Laptop | 15,6 Zoll Notebook | AMD Ryzen 7 7730U | Bis zu 4.5GHz|16GB RAM | 512GB SSD | AMD Radeon | NVMe PCIe 3.0 | WiFi6 | HDMI",Tivique,429.64,4.3,25.0,Intel Core 5,16.0,512.0,AMD Radeon Vega,15.6,1920x1080,Windows 11 Pro,QWERTZ,https://www.amazon.de/Tivique-Gaming-Laptop-Notebook-4-5GHz/dp/B0FVXKWYTK/ref=sr_1_270?dib=eyJ2IjoiMSJ9.IoR__NnEQut6T1S55BpMNDr8J6OKh7GYeugtTyqnZAveVvgVxth2GCNs4FLgohnb4tYlfNiSTyWSQlV1GX3xYoLVWDsJsn0VsqaeMkGpBTBmnB9t_Cv-xl-N8bmyKidIJWynATQ0IgiZnO-acJYXAGbVTEFw-nQYMSM6es5_jbWY634e3wttxKDgHqQLIse5I2hM5CRu1uSO4raA-fX0WCcDzbgG9AHgU49dPNuV-9Q.mClxvI9wPTFpKELsoVBh7kzcocNqOy99xhtmPgoaLrI&dib_tag=se&keywords=laptop&qid=1788692205&sr=8-270&xpid=sLKVI6PriDQ7N,17.0,1,1
B0BZHYPZW3,"ASUS Zenbook Pro 14 Duo OLED OLED UX8402ZE-M3050W – Laptop 14,5 Zoll WQXGA+ (Core I7-12700H, 16GB RAM, 512GB SSD, GeForce RTX 3050 TI 4GB, Windows 11 Home) TECNOLóGICO- TECLADO QWERTY ESPAñOL",ASUS,2256.01,4.6,5.0,Intel Core Ultra 9 285H,16.0,512.0,NVIDIA GeForce RTX 3050,14.5,2560x1600,Windows 11 Home,QWERTY,https://www.amazon.de/ASUS-ZENBOOK-PRO-OLED-UX8402ZE-M3050W/dp/B0BZHYPZW3/ref=sr_1_271?dib=eyJ2IjoiMSJ9.IoR__NnEQut6T1S55BpMNDr8J6OKh7GYeugtTyqnZAveVvgVxth2GCNs4FLgohnb4tYlfNiSTyWSQlV1GX3xYoLVWDsJsn0VsqaeMkGpBTBmnB9t_Cv-xl-N8bmyKidIJWynATQ0IgiZnO-acJYXAGbVTEFw-nQYMSM6es5_jbWY634e3wttxKDgHqQLIse5I2hM5CRu1uSO4raA-fX0WCcDzbgG9AHgU49dPNuV-9Q.mClxvI9wPTFpKELsoVBh7kzcocNqOy99xhtmPgoaLrI&dib_tag=se&keywords=laptop&qid=1788692205&sr=8-271&xpid=sLKVI6PriDQ7N,17.0,1,1
B0GMQDCMZJ,"Lenovo Yoga Slim 7 | Laptop | Ryzen AI 5 | 16GB | 512GB | Ohne Netzteil | CoPilot+PC|14"" WUXGA Display|OLED|Touch|AMD Ryzen AI 5 430|16GB RAM|512GB SSD|AMD Radeon Grafik|QWERTZ|Windows 11|Tidal Teal",Lenovo,944.36,5.0,2.0,AMD Ryzen AI 5,16.0,512.0,AMD Radeon 840M,14.0,3840x2160,Windows 11,QWERTZ,https://www.amazon.de/Lenovo-Copilot-Display-Windows-Premium/dp/B0GMQDCMZJ/ref=sr_1_273?dib=eyJ2IjoiMSJ9.d48sQaYjd0-1hqADM07Nm_qM8zWgigFqdwLiwn-hzGXHWqwgTZZjmpitmALTQGfGz-3SWTOqpJo3opzr56DkI5pUHygWsjJTVBUN4wtJ886OJLyAzXZF9f9jZLruOTtCRres8KgDGSbqjhFAW9n27a3Kk5MW56jXkwrE68FQ3QN3tz1v7-IRjeqwQdqDes2KWgwxluKYKdeUcWiGcbq8VrWtWEn2-Y31-aOgU8zTUco.1GlhrQ_K38cW5fGQZq95ZdS-igQlsW-fiNoK4gKibsg&dib_tag=se&keywords=laptop&qid=1788692245&sr=8-273&xpid=sLKVI6PriDQ7N,18.0,0,1
B0GPSX4BWX,"ASUS Vivobook Go 15 Notebook 15,6"" FHD 60Hz mit Intel N150 Prozessor, Intel UHD Grafik, 8GB RAM, 128GB SSD, Kaltsilber",ASUS,394.14,3.4,5.0,Intel Core 3,8.0,128.0,AMD Radeon 610M,15.6,1920x1080,Windows 11 Home,QWERTY,https://www.amazon.de/ASUS-Vivobook-Notebook-Prozessor-Kaltsilber/dp/B0GPSX4BWX/ref=sr_1_274?dib=eyJ2IjoiMSJ9.d48sQaYjd0-1hqADM07Nm_qM8zWgigFqdwLiwn-hzGXHWqwgTZZjmpitmALTQGfGz-3SWTOqpJo3opzr56DkI5pUHygWsjJTVBUN4wtJ886OJLyAzXZF9f9jZLruOTtCRres8KgDGSbqjhFAW9n27a3Kk5MW56jXkwrE68FQ3QN3tz1v7-IRjeqwQdqDes2KWgwxluKYKdeUcWiGcbq8VrWtWEn2-Y31-aOgU8zTUco.1GlhrQ_K38cW5fGQZq95ZdS-igQlsW-fiNoK4gKibsg&dib_tag=se&keywords=laptop&qid=1788692245&sr=8-274&xpid=sLKVI6PriDQ7N,18.0,1,1
